PC1,PC2
-30705.99,32917.88
-22040.469,30581.426
2405.262,11365.982
-30039.096,-27616.016
-31408.074,32429.926
-29980.12,-28039.863
59945.98,46096.65
3566.2188,43574.605
-25463.309,41531.637
18398.123,43828.613
-30992.086,-22380.465
-32059.328,-43479.89
-31227.08,25982.234
-28885.633,-45417.406
-26483.309,-8195.458
-23079.951,-30429.61
4740.5767,43825.066
567.45276,39306.4
48367.727,-19652.512
-19756.281,5633.0483
-31518.824,-19414.854
10696.96,33123.96
-32738.139,19001.42
-12141.004,-267.25146
-14410.119,-8223.071
-30196.1,-15043.302
50723.043,23454.885
10656.976,-39499.055
-7988.8984,8188.643
51462.637,6443.368
60097.902,-14341.733
989.95575,-24667.383
-23045.76,4194.5835
-32640.21,-20741.76
-8775.987,-18432.506
19136.094,13026.155
-26560.992,-45673.02
-30833.771,-3797.118
56951.44,30777.537
24205.629,-33374.664
-12798.532,-37087.055
-19053.107,30243.553
-30687.357,39625.65
53203.56,-42541.84
37290.41,22414.682
13977.679,-28836.367
-30113.53,-4285.4917
56761.258,26392.877
35477.05,47093.418
295.2755,-44550.914
25275.633,-691.0641
22840.148,-47648.664
43850.902,42964.75
2516.5105,-44941.2
40498.883,37229.383
4327.3164,34638.414
9038.413,-13314.034
-7065.24,46749.96
43921.406,16575.625
-8915.768,40145.773
60425.582,24920.672
-26468.744,42267.37
30045.318,-31551.24
55346.047,41355.867
-7473.2363,10068.853
49232.87,25370.984
-6075.2236,4765.323
-28261.55,15687.442
50680.48,26404.012
-9210.664,37526.08
-7216.6562,12193.452
36836.496,42914.793
-7035.3164,-11271.156
-33949.74,38451.0
-32277.027,-15868.195
-12923.327,2284.2065
-31343.875,40246.605
-22071.027,22365.445
64189.188,-9573.757
-20520.025,28375.293
-16665.33,42695.133
-30969.854,-39850.66
52926.965,-44686.01
-5112.099,-42615.555
-26542.78,-24226.018
-21842.977,31640.275
60927.715,27397.691
-28492.016,33253.562
53805.305,-34830.785
-30140.057,36140.527
-27164.89,1773.2339
-12323.916,43596.375
51842.836,20943.486
-4765.164,16680.71
-14770.189,-30326.32
-5451.123,-27623.723
-3863.55,40199.0
-16515.254,-16822.176
-30295.418,43882.22
35435.363,46066.125
61417.223,28264.227
-27221.379,13895.007
-28431.498,-26348.459
-30718.734,-14747.075
6435.4414,-12880.02
-31665.105,28067.37
30852.066,27091.682
276.55295,2937.3547
61915.508,34768.977
54207.47,-38570.848
1015.45306,31243.564
-22792.363,-39414.53
236.45924,17326.232
33843.66,19144.055
-10643.752,-45197.99
-21827.275,1845.7548
-22211.38,-4148.936
8983.01,44440.5
37111.367,-15211.533
-28829.193,43699.39
41109.36,-44036.566
-3226.6367,42096.36
-22100.629,-40909.473
43248.92,27616.61
-29359.06,-8218.3125
-30221.816,13368.151
-12084.605,-21670.973
54381.75,-16736.959
-12799.9375,-14543.899
50481.88,18832.168
-6116.145,21146.408
-21195.762,25969.9
63755.32,46382.88
-28146.688,23821.615
-20303.928,2606.7354
-16848.217,41208.33
-33865.074,26129.238
44406.58,33438.48
-28760.588,-32304.555
41697.062,20180.799
50878.844,-689.3255
37307.566,1526.3523
-19531.545,-20173.354
-21781.865,16825.664
-27303.715,-31211.615
-17793.008,-35656.51
-25398.186,7102.403
54979.285,-24045.473
-4004.237,-32368.72
-31617.512,32022.92
-30447.178,-22176.576
15666.639,24577.107
27700.922,-21831.795
-30182.248,39109.582
39084.438,42871.91
-29673.62,20541.857
-32958.508,41654.426
52995.676,-3385.4775
-17704.28,6819.212
48385.184,27947.775
53084.266,1849.4612
-25438.758,41057.46
43732.562,-831.9173
54055.668,18462.355
-18816.951,17729.037
-23786.459,-39576.848
-26844.719,7835.975
-4992.5034,12714.107
-34031.875,14420.369
1971.1259,-32012.426
23106.377,-36865.793
-21954.592,-12870.919
-31529.795,23106.967
1264.2133,-2165.0635
56691.496,-37271.832
-21542.545,-7627.9644
35650.336,-13132.22
-13979.332,-31419.037
-6061.6865,-26339.197
-31221.875,-18609.746
-6199.8853,-32438.066
-30111.006,-44431.66
-34103.523,7971.08
-22161.363,23895.21
-3979.9192,-25807.521
-30183.75,-12733.298
20614.002,-8618.962
-12490.412,31608.69
-25487.678,36557.14
-22311.123,18999.393
-7944.868,37355.75
-26628.041,-225.60867
43057.957,1288.2582
-22928.633,-3075.646
-13834.52,-26234.258
-31201.898,-17018.762
-7059.649,-4269.419
33425.2,18382.936
-4986.086,11699.917
52756.617,39977.0
-30628.115,-8835.125
-21759.22,10571.098
-12331.077,-25674.725
-31649.273,-7020.426
-29423.479,-9848.008
-27943.4,-14030.455
54166.516,-12759.432
49369.73,11253.292
-30494.766,46846.14
39357.805,47190.023
62002.367,-24313.55
20974.828,15839.663
33563.19,1367.4993
36901.57,41409.94
-27955.139,42283.01
-25803.484,42739.39
-89.547714,27435.213
-6237.136,34952.207
-30169.086,45247.83
-10906.304,34067.242
39137.637,30704.395
7614.006,-35813.766
-13843.398,33847.582
50678.79,-23559.71
54723.89,8707.449
-10959.175,38864.9
463.02075,-36534.97
-4463.923,-39007.242
-10970.646,37994.676
-11516.694,-2758.114
50655.234,35814.836
-9278.764,-37147.348
-2996.6514,24127.318
-4866.777,-25703.174
-14608.897,20917.396
-13535.049,-17602.52
51888.57,-11561.997
-5116.626,-7725.4136
-10976.155,-21664.451
-25705.395,-13263.937
43111.98,-15794.69
-29028.088,-34765.117
39045.156,36163.27
-20163.793,-36855.105
-31030.037,-32924.45
-22754.188,-41499.867
-31176.074,25096.752
1760.0605,46450.184
-22826.252,-46722.848
-9250.064,3031.902
-22160.006,11335.505
45147.54,9823.575
-21898.436,39111.21
-33958.613,8193.72
-26941.9,22669.623
-21556.66,-2740.693
50646.17,8359.42
-4378.5015,-44700.496
53832.805,3767.355
45424.3,29083.04
1435.6074,14326.703
-11363.557,-8067.08
54174.79,-12994.175
-26924.104,-44870.766
-15633.014,-31213.986
-22208.041,-35890.25
-21408.383,35800.676
-26007.076,23760.668
13859.04,15590.833
43886.26,-37902.316
-21493.637,25458.764
-12417.252,-5743.054
-13564.272,20327.191
-26704.42,-4058.4836
-26885.168,-40041.855
-29492.854,-36912.04
-32503.957,6254.4614
105.50461,11802.262
52972.23,-11137.881
-10197.102,3735.1572
-18974.172,-914.5869
45163.484,37444.4
-23888.867,-38486.125
-32032.459,36413.92
47136.855,34990.848
-32915.74,35086.277
-28269.42,-27085.697
33841.668,-47182.258
-12443.198,23357.85
-28717.354,-1383.6672
-11987.329,-45938.465
-20.2723,44175.227
-20892.006,36171.78
40631.492,-13240.938
-11456.667,29693.201
-10876.973,27394.271
-5923.5903,41322.0
38891.582,45940.914
40276.3,-15787.832
6171.0874,-6248.9375
6234.2026,31083.83
63985.316,-30437.219
-31568.367,-15535.911
1944.23,-34396.94
-31237.283,-33744.715
39319.516,-38625.832
-4657.8086,-23359.14
-25859.61,42630.45
-10086.977,-14698.499
54044.074,25669.307
-22814.13,8619.773
39770.504,-10657.818
53146.504,39619.07
-32861.18,-36488.637
-13426.703,1583.1057
4538.228,45442.66
-4733.072,-32905.074
55959.957,-32900.92
-28081.506,-39172.05
63928.957,13666.554
4003.0732,4615.864
-6204.328,46851.277
-25303.234,-7004.109
-28387.447,-41469.582
-25595.934,4261.3203
58906.656,30904.443
-5979.266,-11766.518
30802.72,21758.498
31962.215,7657.71
-30764.111,-28815.506
-29725.137,-9103.441
28412.215,20390.125
13633.501,28287.354
3515.9246,-24617.203
47630.055,-2194.7678
60616.527,-4565.647
60554.836,-8223.299
-12779.415,40047.71
-20043.719,-29864.082
33380.05,15106.177
-12039.781,-46572.28
53124.867,-38961.305
54032.836,-15753.281
56868.184,30689.598
-25937.82,16357.396
-33882.79,-869.4772
51840.957,15620.1045
-31087.656,5392.3936
-21847.492,28812.914
-7583.3594,-25825.234
-14284.352,42123.312
1452.6167,-25923.979
10773.973,-25681.627
7664.7803,-43435.824
-29268.178,-16405.63
-10196.989,30193.889
45029.63,22022.102
762.09204,-35576.22
-6174.415,12302.72
-7783.4634,-27604.232
-20214.69,-34850.57
-14907.912,-23994.572
-25696.629,-34080.2
43412.945,3465.5461
-11515.933,-22140.127
15991.083,5846.912
43126.51,28554.176
-16840.033,10428.755
-25516.6,-86.179375
-26630.29,41619.668
34746.54,10086.089
-32268.273,-43388.14
30362.49,44906.125
-4664.0977,-1024.5376
-22085.076,-31616.854
16851.305,6365.8413
-22909.475,-42159.72
22916.373,13884.951
43862.44,17094.28
-6234.7754,41275.96
-17037.807,-42379.22
58541.355,9659.447
-23700.777,9856.996
46345.664,5399.2983
-32391.64,-14933.726
-28951.47,17131.611
-21104.1,38090.98
-16715.465,-26743.178
13793.746,33685.58
-26556.6,17640.963
-30097.91,-28658.518
6350.0913,35663.996
-31815.941,-37439.8
-5944.496,34181.684
4991.383,43128.598
-23387.041,-9259.12
35749.832,-25554.918
50113.848,-21423.062
-17709.42,-21421.113
-27287.484,10168.126
52615.46,-44413.105
-14170.23,34278.977
55456.855,-44945.652
-30157.78,34548.41
13474.342,-417.28226
5033.8643,-4425.793
60626.62,34740.6
-16928.545,-17456.535
-28520.844,17006.84
33562.844,18139.701
6017.553,29165.998
-30421.168,2002.2352
-25469.49,-22110.73
-6010.6265,-41585.418
50871.227,-10891.737
1520.5522,31032.209
-31503.406,-37669.508
-17042.018,2809.4902
43707.777,-19214.314
-23303.125,8708.143
-31850.223,27377.178
832.895,-44832.207
907.75476,39003.434
-14406.374,179.64304
61839.176,-17337.059
-13065.197,13347.421
27450.81,-1778.81
-16500.252,-18075.717
52904.727,-41267.234
-22130.154,2134.48
-2408.3262,-14770.567
36620.37,42304.402
18961.99,-8170.6265
24432.219,-1347.9786
55245.49,11440.733
40495.785,16862.889
-17651.562,-25129.08
-6173.153,-5781.1514
39484.64,-44632.363
-23501.668,-2366.5098
-22356.54,21103.762
30745.83,27139.984
-30675.451,15970.196
5079.9023,41378.164
-28067.855,35989.055
-3756.768,-33700.348
-6439.1367,-20302.227
-29130.777,41025.688
-19408.43,-3622.5686
-12361.839,36586.7
63774.06,8980.534
-20449.33,33552.504
61909.49,-12964.859
-22029.988,-19220.963
60987.23,15962.38
21688.07,-21805.41
50949.914,-31447.957
-30741.846,29460.31
-28272.64,-41027.54
30860.135,-17269.443
60713.086,-34871.97
52949.914,-25820.178
62263.35,35737.273
60578.074,-33559.477
-9218.191,-18201.541
2948.5408,-37154.96
-14950.229,19172.398
-21671.926,44610.42
3019.7605,18802.7
22886.506,-15189.953
-21935.432,4652.154
-13054.728,21622.332
-14650.587,24113.57
-26681.266,-12152.357
-5308.9854,11501.903
13624.292,30510.709
56750.637,3203.6934
-30580.672,18566.545
-27178.86,-25037.215
210.14645,-41445.14
-6158.0293,-39521.38
-2478.0474,-14669.127
-28438.43,29574.105
-33920.754,16113.576
-14583.803,4422.557
-28568.72,-29450.146
-27912.39,-11354.954
2351.6519,38897.223
-25586.52,-13443.528
43295.79,17707.066
-3929.1116,-26814.012
-32781.207,-36572.113
-9313.098,-29971.139
-21158.7,-18531.258
53330.953,34900.78
-4731.032,-19203.982
45018.305,41283.77
48393.88,27159.723
-26805.344,-13649.118
474.14856,-40802.12
-28392.205,31454.812
35035.78,32825.35
-12892.697,40764.773
-30642.781,3189.0637
-12348.721,9137.12
-26350.018,-45370.98
43101.098,-25625.367
27244.379,42207.56
-28691.455,13367.406
-22037.29,-32008.799
-23864.602,-31231.977
3337.15,2564.6768
-25897.604,-672.54395
61775.2,-1621.1671
-16309.189,-8858.746
3125.6487,-4333.5884
41778.38,-37631.84
-30776.525,-47384.477
-17988.629,-12621.4795
-4887.6406,29984.771
-5923.203,37269.586
-16955.676,-46332.895
-32911.25,-3828.5198
-12007.137,-39999.668
-26665.96,5782.596
-30667.195,17447.95
2231.466,32975.805
46863.004,7875.289
-33628.26,-12641.562
-6057.1387,15908.204
-21312.537,-31213.666
54126.62,-33702.094
-29694.61,-13838.99
-25843.709,-22295.145
-25790.412,15633.398
36806.266,-12436.836
-14032.748,-8492.726
-5863.1895,27057.824
-6241.3296,23535.025
38847.074,-6918.0493
-21788.184,-32651.863
50965.266,-7407.7334
-22440.564,-30328.469
-24003.312,-39591.74
-26939.607,32752.854
-12978.995,27959.42
39094.68,16578.7
-28315.977,26640.809
963.99744,37608.18
36535.996,29009.203
1017.36487,-39363.844
52958.176,-45034.47
30196.121,16988.51
-23183.062,-8463.152
22044.365,2810.617
10562.45,14321.131
19668.541,836.5569
28446.668,-44279.56
-33954.6,35705.855
-30407.455,16827.293
27819.896,-10567.478
328.53586,-24041.5
-28235.168,-10362.315
51349.37,-44138.36
36773.26,32856.902
4205.5723,22676.395
-30910.006,-33622.184
1526.5631,-20675.852
51601.22,-28986.975
2711.956,-47632.777
-19350.402,23529.021
-18141.717,22050.156
-17049.184,32250.65
-19359.81,-10670.971
64255.21,-32959.867
29975.193,-1935.4845
-21399.205,-20014.703
-31777.002,35705.45
-30208.674,45481.336
-14059.358,-14397.256
-22061.367,-45638.785
-30060.645,-17110.4
33821.914,47587.945
38795.08,17989.232
58410.8,26378.398
30813.836,3304.942
-32299.719,-27056.773
-13033.1045,31656.305
-30587.879,-29978.287
2335.9656,40627.26
58096.07,-18358.688
50595.977,8173.495
-17187.945,-24104.092
2244.804,-6251.3784
42320.797,-3419.928
-30888.6,-24740.844
-23152.148,39032.293
57146.71,35994.82
-27357.516,-38920.477
-22300.645,-18385.773
58038.47,28929.236
48533.527,38890.81
-5111.9976,-39771.156
-7831.7695,-6939.231
-27330.91,37006.39
-32972.15,19331.217
30927.371,37.970787
2435.5557,19766.639
54397.777,-31309.418
-1374.1404,41210.203
-28343.197,7023.208
-24098.611,-2851.4155
-21638.955,-7526.793
-16941.988,417.5858
11405.183,-37153.785
21062.865,21304.287
4930.5913,24092.178
-30244.334,26670.008
-2032.4447,-12179.06
-4532.275,4645.895
52897.652,21352.85
41730.21,-26246.562
-2486.761,15374.9795
-3696.0066,30705.066
1259.7555,25933.379
3197.146,-41357.8
-9280.171,-25672.787
-33916.01,-40664.797
-13118.072,35076.984
-14825.964,-29895.008
54402.29,3657.6313
28628.492,-33082.086
-32584.525,37046.2
4149.704,13593.643
3393.645,-5630.198
-30803.633,-8602.008
31514.309,37006.566
-30838.934,10010.355
-30755.055,-5406.06
35761.703,24865.135
-28182.81,-46053.35
40770.203,-25689.115
-32052.244,46770.793
441.33215,27189.996
916.89954,31126.64
-22007.84,36785.973
-10917.472,-1030.846
-32343.422,-37011.88
-20572.414,47513.5
-32864.258,38666.25
-9827.953,-43243.453
-8963.624,8879.306
385.24924,31189.67
-22110.15,-29638.736
49372.45,11373.198
13725.687,41244.008
9300.44,47185.2
-2250.5647,13481.331
-9222.133,47181.48
-22821.107,-16045.2295
-14334.897,27920.822
-30063.213,10906.909
23862.18,16476.77
63705.54,-7739.367
28942.111,34652.82
-31195.756,30719.855
-12415.296,7136.6304
53835.363,-42974.766
-30820.982,-30100.54
-20207.75,24084.047
-16571.08,42049.133
-18686.676,-1975.3707
-32736.053,-4160.6387
461.17227,4485.17
-26030.863,-10308.108
-21753.635,36242.176
27978.99,-39424.527
30971.086,-41104.543
-9053.3125,29182.926
-6042.7783,31291.182
-26588.61,-27672.555
2448.5806,22407.877
-20407.635,-28104.975
-12423.162,46427.64
-26660.314,-37913.95
-27175.268,-38460.55
-14915.33,32683.611
54775.848,35661.1
-29896.744,-37209.633
-22870.754,-10231.785
-26375.117,7738.684
50864.383,-10441.226
41684.363,-23247.479
56713.89,13826.979
-33841.08,-22.796385
-25381.588,5024.457
-30178.527,-34124.156
9169.961,-41189.957
-10769.662,7858.0654
1361.4702,42084.664
-15117.593,-4316.08
7649.1665,-29467.807
785.707,-24933.287
-21755.955,-22536.39
-4805.858,-22504.873
18.1443,-18530.604
-26568.523,-29048.111
-9970.937,-31945.572
53199.24,-7216.4204
-23545.072,-36191.445
-13653.55,9929.988
2403.1462,31723.045
37014.26,12508.319
-29621.54,37801.5
-29625.287,-21336.44
916.24634,31334.8
-30392.541,47450.387
-19911.79,-6248.0176
-33816.12,47369.47
46654.098,-39385.96
-32953.32,46368.395
54307.69,25917.658
-29556.537,3065.7734
-11105.249,-6174.051
-22136.475,37479.547
1093.4374,-22789.33
-17077.203,14202.056
50839.445,44547.94
-21037.844,-24987.62
10165.277,43699.617
6589.133,-26577.322
-33985.953,32574.957
5409.7954,-21597.57
53935.414,38047.855
-15002.786,-32451.76
-23989.793,-7167.588
-10693.642,-47074.953
-11720.35,45947.43
41127.645,6448.609
270.59766,8269.199
-30357.348,24061.682
122.14775,13529.713
52897.47,38906.258
53141.38,-46503.348
51736.543,3560.5774
-7698.684,-28261.404
-21805.06,-18633.762
-23904.846,-44859.742
-14665.232,-14612.546
33480.047,2488.4285
2184.0928,8129.854
449.75766,-29501.588
48927.05,18607.402
24999.324,-3978.0103
-6163.262,-3217.8535
41399.703,1401.9796
50907.277,-26603.098
-12673.105,-18851.7
-21407.229,-1411.2743
35480.562,23912.0
53145.93,107.84838
-16277.556,-34875.105
-21830.996,5661.123
95.46874,22405.914
28877.05,8477.044
-1405.2032,-1572.9127
5023.1924,22469.232
39729.043,29863.48
2385.1794,5749.051
193.83423,-34079.766
47951.996,-26885.994
62895.22,-4991.439
53103.293,687.96436
-26577.023,-37610.195
-10674.353,-22627.646
29969.328,12271.32
-30669.488,25550.664
-28414.412,23031.709
56516.816,16898.357
-31045.22,-35025.414
58252.72,-5888.093
-30958.354,8087.6035
31805.37,31298.314
-14586.458,11776.1875
-12883.8,-22514.586
1961.6403,28640.547
30032.63,-29433.975
37080.4,7522.29
2694.3389,18055.469
37008.594,33642.785
-30191.824,-39771.785
-33972.027,2466.798
-21656.13,30766.562
-7817.3784,-31587.08
-33845.2,786.21564
3309.618,-30462.883
-10671.175,-19587.525
55397.98,-2754.3208
-14393.616,39732.965
-30330.57,26825.113
42959.324,-43785.977
-21570.307,-14709.404
5156.908,37625.727
2565.7854,-38049.625
-2497.9456,-28944.559
1696.1439,26886.438
-28245.672,11545.774
706.4875,27487.748
36834.81,-32268.838
-15085.22,-35180.38
-14592.699,-3400.4187
-11675.342,38278.453
33360.32,-20582.928
-30954.0,37389.008
-11069.354,-42922.992
57167.707,-34986.273
-22893.754,-42872.7
-30555.416,-8438.65
46448.375,35485.06
-30208.787,-23563.5
10402.099,37542.71
-26689.977,44815.453
-30569.824,-45007.766
24926.18,-31004.086
55329.37,22962.88
-6134.675,31933.78
-23934.363,-28819.629
4289.8047,-35699.91
-25726.338,24022.482
60020.984,28806.375
-8973.134,38078.547
37378.332,26504.6
-13622.195,10119.032
63934.434,25274.44
-25914.697,-21213.932
-29806.975,-38818.633
-32281.885,-26606.877
-17912.016,-12380.773
3564.36,-16800.021
-14849.6045,24810.496
39565.33,34695.13
-28663.432,17490.959
-11091.759,-21632.236
-29019.055,16304.6875
-9087.982,-29710.238
60377.555,39703.996
5041.829,-9324.93
-22787.695,-17936.873
-33821.465,6623.81
-29581.035,42662.89
-13419.952,45391.133
60598.41,37515.047
60600.55,-26669.12
-10694.611,-12071.56
-30107.342,-577.28217
58397.55,-36391.008
36877.938,-36898.652
-4035.3098,15292.965
-22269.479,2374.8062
-14670.17,41719.67
6648.242,-10064.872
36965.637,-43182.58
-30665.117,11907.497
60515.93,-47476.656
-12443.388,32476.934
23827.229,33028.9
2378.1858,4976.7
48130.094,-28687.773
-21369.37,14032.755
-739.5656,42090.92
40051.887,112.34948
-32298.793,-32962.03
-18066.512,-37458.7
-27289.006,44649.3
-21654.18,-38518.01
27624.441,-1542.9342
63684.543,-38324.64
-26823.854,44123.72
-4585.1855,-13493.973
-28728.69,-2189.496
-30147.012,-43298.926
63507.95,-25239.875
-26726.72,-9283.37
-32587.64,22061.61
35292.18,23516.693
223.57474,-35038.152
-6238.52,33314.78
-25279.074,568.61346
54220.74,-33455.133
-6600.519,43418.395
-33810.133,-18889.33
-2928.6028,26863.293
-16748.148,-47408.395
2817.2153,42961.438
33408.637,46202.535
-23706.81,41257.605
60977.023,-29769.92
-29854.047,26155.775
2481.814,-18890.732
48494.258,14254.5205
53128.797,-19562.361
-21638.062,-23494.066
-14983.367,-13197.21
36939.08,-8072.352
-21788.94,-37627.043
-14254.166,-3509.483
-22132.361,20948.314
-12324.827,8275.564
-4650.965,-43458.617
-9192.671,-12151.486
54161.42,-42754.445
43802.81,2195.27
29884.473,-9469.196
55018.617,-40355.676
-22778.508,-37954.223
-12425.442,-11724.089
2957.1934,-471.66687
-28193.879,47672.04
-29384.178,5289.953
-23914.225,-22077.965
54904.938,-15566.973
-31859.588,28809.445
-17179.316,30525.799
-12393.956,29785.38
-23039.154,-4127.0044
-9284.557,6048.911
-12851.986,2121.438
-23458.127,-14814.428
57988.25,-32730.896
50842.566,29143.05
15691.164,-12460.074
-4537.78,40122.793
4935.5513,-18742.506
-30730.7,-34314.793
-11212.805,39366.652
-31791.344,-7769.133
21929.307,-22994.87
53925.973,-26834.184
-18194.355,-37799.64
-3571.9443,-17334.543
-31705.453,-30699.875
23993.578,-20268.025
41615.902,-16319.47
-26615.38,28635.168
-4770.07,-10254.58
-1035.5605,-39902.055
-22868.844,38185.82
60167.324,14776.436
-27974.146,-27682.484
24156.037,-22079.66
-4689.6206,29879.568
-3503.3904,5907.5737
50704.043,-37155.805
-26222.092,-32559.152
23846.104,26872.61
1395.6989,-46388.117
-30328.172,-39581.234
23936.744,29282.266
51932.1,-580.1694
-24047.81,12245.508
-22207.535,-27044.273
-10696.676,-30886.93
-33860.31,3510.2864
60749.254,-22500.727
-32267.285,-9739.947
50724.934,41457.82
55611.676,-18424.543
-23819.678,1940.7163
51834.805,1662.6249
52828.07,-4034.2183
-9821.412,-38828.773
24980.67,-6792.502
-31087.684,-45713.586
48408.516,-13759.782
-22119.229,10959.022
-31931.176,-46375.77
4506.248,-45849.984
53435.85,11662.744
-4630.317,32780.125
-30952.32,14671.7295
-25534.252,46033.18
3209.7485,24627.293
-8961.73,-12088.567
-3855.4243,-42499.867
-29760.48,24308.395
-3868.2827,-41322.344
-21963.697,10892.244
-13983.663,-33308.21
-32051.064,-13429.027
-21978.238,-35614.02
-30406.857,-43213.797
3433.2913,42406.234
-22671.11,-5458.1646
-13840.536,-23884.623
13011.909,20032.209
385.30963,-11338.389
-31536.11,27059.842
-3620.5515,-8492.412
-15104.622,12639.446
-10147.457,-39077.234
-28401.605,-335.14548
-13916.273,-34714.94
-17839.156,35088.38
-7936.555,30461.578
53942.016,-28955.54
-26792.766,-18390.566
10374.6875,-38562.824
-1104.8696,3936.132
-29372.238,-18789.635
-22079.922,-6886.5195
-31585.014,29096.79
-31872.92,32432.93
25502.502,-18984.615
-22174.824,12856.737
59929.957,26297.787
60056.1,6319.769
46623.69,1467.6028
50631.688,39900.56
9038.847,-2581.8184
-5959.415,13369.751
-14480.607,-39055.58
33809.676,-19617.96
52019.805,-26773.65
58014.805,-11719.385
-22096.414,32790.562
53742.266,34786.54
-25804.943,23947.227
-4144.042,29953.229
-30350.734,25351.312
-3982.272,-4900.6777
-26367.654,-15963.58
-12878.873,24536.418
45037.125,-12348.285
4127.0005,41123.297
50953.77,-47038.76
-7876.9575,21338.11
3244.4824,-16299.458
-12101.885,6624.466
-12802.67,-17789.922
-3734.9033,-47716.477
-6149.5645,15279.4
39665.215,-37447.527
23192.729,-17565.064
-4969.3213,27204.838
-29066.264,-29374.021
37093.7,-3228.8645
-30966.926,39286.082
-21596.32,24450.97
63772.94,24601.518
-31084.184,-29534.426
39565.086,-37362.137
-21033.604,-28996.697
-6154.0312,19377.748
-6027.6353,-33302.79
-5985.6177,-12927.071
59860.902,34791.598
-14789.406,-43688.688
-12518.771,18838.998
53155.02,-22640.896
-25558.855,-20381.004
60968.0,-42029.938
-25411.588,39823.04
8735.521,43588.805
-17737.898,-16850.03
19222.758,731.4133
-32032.756,-35375.883
49331.742,-39416.348
23809.23,39683.4
-30931.045,7343.748
2384.1416,-6082.541
-15236.482,28948.027
-33056.113,-45146.098
-19545.766,-21438.21
-30241.611,1038.9211
-4740.2344,35931.14
-10916.953,35206.94
2604.4983,43216.85
60283.094,-47080.94
-15165.643,23562.906
41634.6,20293.176
-4945.49,-26523.84
-22095.8,-16150.607
-1278.4532,-5189.9204
-15321.06,-1085.6794
-6444.2803,34404.31
27798.326,47389.293
6542.3394,44473.566
-3115.6794,9829.113
51850.66,25997.357
38643.176,41591.492
-29376.693,-3665.4211
-30220.205,-44106.254
50828.844,-39617.344
-3720.1458,47574.277
-31960.227,46745.38
4433.34,4117.121
-13986.246,-43889.9
29138.781,-45902.395
-31967.168,2654.076
-29494.938,35209.48
49325.72,35985.44
1209.1649,24848.06
-6124.3125,-1912.5873
-32806.945,23655.316
2545.7317,-21946.148
1427.8906,43618.84
2039.5029,46901.734
-28467.855,-3872.026
1470.8759,37032.008
3282.5774,2677.2695
-9072.437,-40514.203
9641.774,-3032.648
26535.941,-26393.807
-7144.368,23919.88
-13187.972,-36391.09
-30306.367,33051.6
-17871.94,-30491.043
52671.02,43503.0
21632.012,36411.746
-21694.846,-18298.932
58672.117,-26527.963
-30629.574,-30658.135
-2925.0286,-47634.09
310.5425,-10087.089
27202.85,-20285.588
3423.134,-23793.645
-26505.768,12037.422
12971.464,-20051.982
-7798.0864,8256.297
-32728.111,-36464.06
59933.848,-9453.833
7683.7812,17654.08
-29368.834,44087.902
24068.357,33382.51
-24100.553,37387.21
-30675.477,-42359.117
-29324.217,-11749.139
61108.42,-28093.133
-3451.1702,-44626.555
54091.188,-41313.164
51968.86,6560.6978
-9977.807,10910.811
47460.977,-1475.1493
-30975.176,-40865.305
-30990.541,44805.188
-32028.855,-14264.704
-12391.231,-12973.236
-15107.431,21909.059
63785.383,29582.088
56710.523,-37142.82
-5776.093,-37954.707
-28333.23,18749.402
53754.043,-42214.08
28248.12,-26960.895
-30054.979,-46773.26
-31194.658,-658.1053
-20206.764,-36220.117
-31166.91,28512.299
-1445.3806,-6389.9653
46553.016,-27575.902
-25548.982,41065.402
-17685.447,5748.7173
4318.649,-45129.125
-27113.238,10309.998
-21954.717,16498.242
-7895.1763,-27593.877
-22008.926,-941.7687
-20105.05,7470.7817
60.487915,24914.873
338.58508,11055.687
-14655.037,6115.2856
43744.39,-1659.8416
-5794.0454,-24862.129
-10055.303,-26064.135
62454.227,-2849.552
-5824.939,37025.363
-9158.939,43924.88
4608.567,22875.424
-17032.506,-11464.304
-9105.103,3332.3396
-6250.2236,13760.03
21991.607,-5497.6406
-6230.1626,-5541.002
-17061.65,19750.496
-22032.47,-9104.545
-6097.383,20325.77
-30162.963,-44002.652
-31637.219,41652.55
-29394.684,-30299.943
-22943.818,-18864.205
-22691.17,-45722.426
39179.26,-31627.914
-13156.278,-23616.262
-28858.217,-34267.883
50519.242,-14089.353
-31467.74,-31562.371
-29585.842,-46095.77
-27324.898,-4210.1724
-26987.459,29004.994
20520.479,-4295.7686
-22392.52,42170.883
30600.822,-12861.708
-12662.111,17492.098
-14839.596,2683.526
-32762.613,-25888.979
54466.3,-24273.318
40450.86,-17154.43
284.12378,32564.672
45703.145,14518.755
-33669.242,1385.3065
37498.34,13766.952
-26857.508,8517.11
54056.098,1250.9154
54171.918,-36287.52
50709.656,-26793.734
-20161.28,-10393.049
-23502.2,-37329.473
-21281.31,31918.39
-21921.004,16823.611
-6239.366,-12421.553
37519.406,-41831.77
-10075.196,-33219.3
43339.39,11248.267
-14746.96,967.6937
-31603.223,13158.55
38980.227,-33974.824
-33993.36,5456.2393
147.44205,-19561.166
55522.957,-35658.332
36937.98,-46322.516
29748.705,43901.832
-31664.592,-44452.64
54282.457,-19912.57
48992.06,18745.477
-16100.427,-5288.7495
-22150.416,-17870.416
-28381.408,-35327.63
-14006.878,44263.035
-12378.86,38525.945
